자전거번호,등록일시,등록일시2,고장구분,총이용시간,총이용거리
SPB-48273,2021-09-21,2021-10-19,기타 ,6242.0,724410.0
SPB-45121,2021-09-21,2021-10-12,페달,777.0,95430.0
SPB-32000,2021-09-21,2021-10-05,체인,697.0,88513.26
SPB-46770,2021-09-21,2021-09-26,타이어 ,558.0,80810.0
SPB-44944,2021-09-21,2021-09-28,기타 ,423.0,57284.52
SPB-31318,2021-09-21,2021-09-24,기타 ,111.0,19035.53
SPB-46023,2021-09-21,2021-11-18,기타 ,922.0,106770.0
SPB-46023,2021-09-21,2021-11-18,기타 ,922.0,106770.0
SPB-45465,2021-09-21,2021-10-02,타이어 ,132.0,12430.0
SPB-55930,2021-09-21,2021-11-20,타이어 ,9293.0,1150000.0
SPB-55930,2021-09-21,2021-11-20,타이어 ,9293.0,1150000.0
SPB-45502,2021-09-21,2021-11-25,체인,1523.0,199650.0
SPB-54585,2021-09-21,2021-12-26,타이어 ,429.0,49960.0
SPB-54585,2021-09-21,2021-12-26,타이어 ,429.0,49960.0
SPB-43073,2021-09-21,2021-10-08,타이어 ,1128.0,128970.49
SPB-34686,2021-09-21,2021-11-13,타이어 ,1170.0,125591.79
SPB-37060,2021-09-22,2021-10-06,타이어 ,89.0,13128.71
SPB-43528,2021-09-22,2021-10-07,타이어 ,1820.0,233872.09
SPB-48369,2021-09-22,2021-10-13,기타 ,2475.0,257780.0
SPB-44912,2021-09-22,2021-10-19,타이어 ,2902.0,356825.77
SPB-31160,2021-09-22,2021-09-28,체인,1204.0,145702.63
SPB-31160,2021-09-22,2021-09-28,체인,1204.0,145702.63
SPB-43941,2021-09-22,2021-10-01,기타 ,538.0,69050.69000000002
SPB-37861,2021-09-22,2021-10-16,체인,1737.0,122920.51
SPB-55008,2021-09-22,2021-12-11,기타 ,9495.0,1069520.0
SPB-38695,2021-09-22,2021-10-10,타이어 ,2130.0,284102.89
SPB-38695,2021-09-22,2021-10-10,타이어 ,2130.0,284102.89
SPB-33995,2021-09-22,2021-09-23,체인,96.0,8021.68
SPB-44257,2021-09-22,2021-10-04,타이어 ,1957.0,195198.42
SPB-31381,2021-09-22,2021-09-27,안장,105.0,8260.76
SPB-44696,2021-09-22,2021-10-29,체인,3522.0,459029.67
SPB-30358,2021-09-22,2021-09-29,체인,1031.0,136711.49999999997
SPB-54333,2021-09-22,2021-09-24,기타 ,545.0,58130.0
SPB-38526,2021-09-22,2021-12-03,기타 ,2340.0,308378.35
SPB-50712,2021-09-22,2021-09-26,기타 ,1161.0,127810.0
SPB-50712,2021-09-22,2021-09-26,기타 ,1161.0,127810.0
SPB-40898,2021-09-22,2021-10-07,안장,1283.0,147749.34000000003
SPB-35300,2021-09-22,2021-11-19,타이어 ,4251.0,410157.84
SPB-50466,2021-09-22,2021-09-25,체인,512.0,66460.0
SPB-46590,2021-09-22,2021-10-01,기타 ,6.0,680.0
SPB-47109,2021-09-22,2021-10-11,타이어 ,860.0,114010.0
SPB-47109,2021-09-22,2021-10-11,타이어 ,860.0,114010.0
SPB-55867,2021-09-22,2021-10-28,기타 ,1326.0,127760.0
SPB-43589,2021-09-22,2021-10-20,페달,937.0,110612.92
SPB-53529,2021-09-22,2021-12-13,기타 ,1686.0,174610.0
SPB-53529,2021-09-22,2021-12-13,기타 ,1686.0,174610.0
SPB-42567,2021-09-22,2021-12-27,안장,85.0,10946.05
SPB-36492,2021-09-22,2021-09-27,페달,584.0,77562.02
SPB-41617,2021-09-22,2021-10-02,기타 ,66.0,11896.45
SPB-41617,2021-09-22,2021-10-02,기타 ,66.0,11896.45
SPB-48387,2021-09-22,2021-09-25,타이어 ,516.0,46510.0
SPB-31889,2021-09-22,2021-09-24,페달,189.0,24592.51
SPB-33299,2021-09-22,2021-09-29,체인,1259.0,162355.63000000003
SPB-33299,2021-09-22,2021-09-29,체인,1259.0,162355.63000000003
SPB-46156,2021-09-22,2021-10-12,단말기,968.0,94230.0
SPB-43571,2021-09-22,2021-10-13,체인,1322.0,141046.24
SPB-43571,2021-09-22,2021-09-27,기타 ,612.0,53758.990000000005
SPB-53244,2021-09-22,2021-11-27,타이어 ,1417.0,167260.0
SPB-42699,2021-09-22,2021-11-23,안장,1956.0,201131.64
SPB-54899,2021-09-22,2021-10-27,안장,3473.0,432340.0
SPB-38572,2021-09-22,2021-09-24,안장,439.0,47117.9
SPB-47048,2021-09-22,2021-09-23,안장,54.0,9320.0
SPB-47048,2021-09-22,2021-09-23,안장,54.0,9320.0
SPB-40974,2021-09-22,2021-12-12,안장,4323.0,467300.87
SPB-35133,2021-09-22,2021-10-15,기타 ,2575.0,326505.94
SPB-35133,2021-09-22,2021-10-15,기타 ,2575.0,326505.94
SPB-48854,2021-09-22,2021-10-13,안장,2761.0,344190.0
SPB-40881,2021-09-22,2021-10-11,안장,1178.0,133465.48
SPB-46369,2021-09-22,2021-10-20,안장,5624.0,731470.0
SPB-40393,2021-09-22,2021-11-20,안장,1373.0,193204.00000000003
SPB-31790,2021-09-22,2021-10-20,타이어 ,1022.0,111370.16
SPB-47742,2021-09-22,2021-09-27,안장,934.0,129880.0
SPB-42100,2021-09-22,2021-10-06,기타 ,1601.0,143704.93999999997
SPB-30521,2021-09-22,2021-09-29,안장,716.0,74634.70000000001
SPB-30521,2021-09-22,2021-09-29,안장,716.0,74634.70000000001
SPB-31561,2021-09-22,2021-11-19,기타 ,6042.0,534048.02
SPB-31561,2021-09-22,2021-11-19,기타 ,6042.0,534048.02
SPB-44007,2021-09-22,2021-11-07,안장,3740.0,425944.31000000006
SPB-46692,2021-09-22,2021-11-06,기타 ,3963.0,442410.0
SPB-43858,2021-09-22,2021-10-29,기타 ,1239.0,120090.37
SPB-43405,2021-09-22,2021-09-24,체인,15.0,2471.34
SPB-48092,2021-09-22,2021-11-22,기타 ,4253.0,532460.0
SPB-32505,2021-09-22,2021-09-23,기타 ,20.0,3081.19
SPB-42792,2021-09-22,2021-09-26,체인,595.0,71310.11
SPB-33887,2021-09-22,2021-09-25,페달,334.0,41018.98
SPB-33887,2021-09-22,2021-11-07,기타 ,3289.0,368486.93
SPB-46586,2021-09-22,2021-11-22,페달,2540.0,275370.0
SPB-46586,2021-09-22,2021-11-22,페달,2540.0,275370.0
SPB-44149,2021-09-22,2021-10-18,체인,1088.0,147519.03999999998
SPB-44149,2021-09-22,2021-10-18,체인,1088.0,147519.03999999998
SPB-52189,2021-09-22,2021-12-17,기타 ,9922.0,1247590.0
SPB-42843,2021-09-22,2021-11-22,기타 ,3240.0,304451.69
SPB-30566,2021-09-22,2021-11-11,기타 ,6073.0,765134.47
SPB-41498,2021-09-22,2021-09-26,체인,239.0,39395.44
SPB-53956,2021-09-22,2021-09-25,타이어 ,77.0,8030.0
SPB-39170,2021-09-22,2021-12-20,체인,4892.0,600421.9299999999
SPB-39170,2021-09-22,2021-12-20,체인,4892.0,600421.9299999999
SPB-52403,2021-09-22,2021-10-07,타이어 ,653.0,101230.0
SPB-38532,2021-09-22,2021-10-29,기타 ,3464.0,325025.11
SPB-38532,2021-09-22,2021-10-29,기타 ,3464.0,325025.11
SPB-51580,2021-09-22,2021-09-28,기타 ,1703.0,137950.0
SPB-41496,2021-09-22,2021-11-04,기타 ,954.0,76372.83
SPB-41496,2021-09-22,2021-11-04,기타 ,954.0,76372.83
SPB-31589,2021-09-22,2021-12-02,페달,6067.0,681505.54
SPB-32405,2021-09-22,2021-09-29,페달,389.0,41228.76
SPB-46357,2021-09-22,2021-09-23,체인,71.0,14010.0
SPB-46357,2021-09-22,2021-09-23,체인,71.0,14010.0
SPB-46357,2021-09-22,2021-10-21,페달,3011.0,326710.0
SPB-46357,2021-09-22,2021-10-21,페달,3011.0,326710.0
SPB-33384,2021-09-22,2021-10-09,안장,225.0,27027.480000000003
SPB-33384,2021-09-22,2021-10-09,안장,225.0,27027.480000000003
SPB-31301,2021-09-22,2021-11-26,타이어 ,192.0,22717.02
SPB-32702,2021-09-22,2021-09-28,체인,1045.0,111875.51999999996
SPB-43547,2021-09-22,2021-09-24,기타 ,24.0,2955.21
SPB-43547,2021-09-22,2021-09-24,기타 ,24.0,2955.21
SPB-44652,2021-09-22,2021-10-14,타이어 ,1912.0,241217.25
SPB-44652,2021-09-22,2021-10-14,타이어 ,1912.0,241217.25
SPB-51821,2021-09-22,2021-09-23,체인,396.0,29340.0
SPB-51821,2021-09-22,2021-09-23,페달,396.0,29340.0
SPB-34426,2021-09-22,2021-11-11,체인,7453.0,894877.62
SPB-50623,2021-09-22,2021-11-19,타이어 ,112.0,17920.0
SPB-32470,2021-09-22,2021-11-01,체인,2372.0,129752.41
SPB-34712,2021-09-22,2021-10-17,타이어 ,2793.0,361833.84
SPB-41912,2021-09-22,2021-10-01,안장,463.0,73848.88
SPB-80954,2021-09-22,2021-09-24,타이어 ,27.0,2940.0
SPB-44542,2021-09-22,2021-10-29,타이어 ,1725.0,200979.73
SPB-45935,2021-09-22,2021-10-27,안장,1459.0,169330.0
SPB-39381,2021-09-22,2021-10-03,타이어 ,260.0,45297.47
SPB-33425,2021-09-22,2021-10-03,타이어 ,856.0,74545.95000000001
SPB-31750,2021-09-22,2021-09-26,페달,933.0,111823.42
SPB-32229,2021-09-22,2021-09-26,페달,791.0,56650.62
SPB-40476,2021-09-22,2021-09-26,안장,381.0,33498.25
SPB-37630,2021-09-22,2021-09-24,체인,46.0,3903.07
SPB-37630,2021-09-22,2021-09-24,체인,46.0,3903.07
SPB-32823,2021-09-23,2021-10-13,체인,698.0,96171.54
SPB-33012,2021-09-23,2021-10-03,페달,331.0,40778.48
SPB-55739,2021-09-23,2021-11-22,기타 ,638.0,72020.0
SPB-36437,2021-09-23,2021-10-06,체인,907.0,133913.5
SPB-44235,2021-09-23,2021-11-15,기타 ,4219.0,446814.14
SPB-44634,2021-09-23,2021-10-09,기타 ,2035.0,240249.76
SPB-36320,2021-09-23,2021-10-28,페달,684.0,73682.26
SPB-47707,2021-09-23,2021-09-28,기타 ,664.0,89780.0
SPB-34151,2021-09-23,2021-09-29,체인,693.0,99299.88
SPB-41926,2021-09-23,2021-10-08,체인,572.0,47467.91
SPB-46016,2021-09-23,2021-12-15,타이어 ,5809.0,711830.0
SPB-46016,2021-09-23,2021-12-15,타이어 ,5809.0,711830.0
SPB-31021,2021-09-23,2021-10-20,체인,2248.0,267148.69999999995
SPB-46356,2021-09-23,2021-09-25,기타 ,1039.0,85580.0
SPB-30259,2021-09-23,2021-10-01,체인,1152.0,140716.56
SPB-30259,2021-09-23,2021-10-01,체인,1152.0,140716.56
SPB-40864,2021-09-23,2021-12-22,안장,2413.0,199235.81000000003
SPB-40864,2021-09-23,2021-09-30,기타 ,99.0,12742.13
SPB-31903,2021-09-23,2021-09-30,체인,753.0,104267.57
SPB-40447,2021-09-23,2021-10-02,페달,1063.0,151898.9
SPB-33483,2021-09-23,2021-09-26,페달,866.0,124013.48
SPB-45550,2021-09-23,2021-09-29,안장,176.0,35590.0
SPB-32167,2021-09-23,2021-09-26,타이어 ,109.0,12444.86
SPB-32167,2021-09-23,2021-09-26,타이어 ,109.0,12444.86
SPB-33526,2021-09-23,2021-10-01,체인,1480.0,169683.59
SPB-38049,2021-09-23,2021-09-29,안장,886.0,99416.14
SPB-47152,2021-09-23,2021-10-06,타이어 ,50.0,6280.0
SPB-42516,2021-09-23,2021-09-25,안장,131.0,5809.76
SPB-38085,2021-09-23,2021-11-12,안장,3671.0,478223.49
SPB-35466,2021-09-23,2021-10-20,타이어 ,1017.0,139281.74
SPB-35466,2021-09-23,2021-10-20,타이어 ,1017.0,139281.74
SPB-42293,2021-09-23,2021-11-16,체인,1708.0,204616.32
SPB-40925,2021-09-23,2021-09-24,안장,22.0,3443.79
SPB-32586,2021-09-23,2021-12-24,체인,29.0,2726.73
SPB-47048,2021-09-23,2021-09-24,안장,37.0,4610.0
SPB-47048,2021-09-23,2021-09-24,안장,37.0,4610.0
SPB-38202,2021-09-23,2021-10-03,안장,1052.0,109075.89
SPB-38202,2021-09-23,2021-10-03,안장,1052.0,109075.89
SPB-41830,2021-09-23,2021-10-02,타이어 ,870.0,62010.16000000001
SPB-41830,2021-09-23,2021-10-02,기타 ,870.0,62010.16000000001
SPB-35028,2021-09-23,2021-11-18,기타 ,3630.0,345538.18999999994
SPB-35028,2021-09-23,2021-11-18,기타 ,3630.0,345538.18999999994
SPB-35201,2021-09-23,2021-10-14,기타 ,475.0,54839.54
SPB-34420,2021-09-23,2021-09-28,체인,721.0,84505.29999999999
SPB-37759,2021-09-23,2021-12-30,체인,1755.0,182661.26000000004
SPB-37759,2021-09-23,2021-12-30,체인,1755.0,182661.26000000004
SPB-51821,2021-09-23,2021-09-24,체인,70.0,7770.0
SPB-51821,2021-09-23,2021-10-14,페달,3226.0,394230.0
SPB-45826,2021-09-23,2021-09-25,안장,89.0,10300.0
SPB-41359,2021-09-23,2021-10-14,기타 ,1516.0,220009.28
SPB-46237,2021-09-23,2021-10-14,안장,447.0,64230.0
SPB-46237,2021-09-23,2021-10-14,안장,447.0,64230.0
SPB-32989,2021-09-23,2021-10-09,타이어 ,1011.0,97479.25
SPB-32989,2021-09-23,2021-10-09,타이어 ,1011.0,97479.25
SPB-41865,2021-09-23,2021-11-03,기타 ,3546.0,415838.45
SPB-33995,2021-09-23,2021-10-13,체인,1136.0,144011.65
SPB-43671,2021-09-23,2021-10-04,안장,334.0,42920.4
SPB-52942,2021-09-23,2021-10-15,기타 ,4156.0,535970.0
SPB-52942,2021-09-23,2021-10-15,기타 ,4156.0,535970.0
SPB-37320,2021-09-23,2021-09-24,체인,19.0,2740.15
SPB-34946,2021-09-23,2021-09-27,체인,561.0,77104.24999999999
SPB-33233,2021-09-23,2021-10-03,기타 ,1671.0,182616.89
SPB-39696,2021-09-23,2021-11-01,안장,1347.0,167854.52000000002
SPB-39696,2021-09-23,2021-11-01,안장,1347.0,167854.52000000002
SPB-31312,2021-09-23,2021-09-30,체인,1164.0,132418.39
SPB-42614,2021-09-23,2021-09-30,체인,1077.0,144492.57
SPB-33312,2021-09-23,2021-10-03,체인,1356.0,133117.12
SPB-33312,2021-09-23,2021-10-03,페달,1356.0,133117.12
SPB-47720,2021-09-23,2021-10-22,타이어 ,4247.0,591470.0
SPB-37838,2021-09-23,2021-10-07,안장,695.0,107559.11000000002
SPB-37838,2021-09-23,2021-10-07,안장,695.0,107559.11000000002
SPB-32133,2021-09-23,2021-10-03,체인,468.0,61098.93999999999
SPB-38463,2021-09-23,2021-11-04,체인,70.0,9582.32
SPB-50755,2021-09-23,2021-11-20,기타 ,8229.0,1092930.0
SPB-47530,2021-09-23,2021-10-09,타이어 ,806.0,110980.0
SPB-55144,2021-09-23,2021-11-10,기타 ,2823.0,292650.0
SPB-37590,2021-09-23,2021-10-14,타이어 ,1436.0,124608.03
SPB-47118,2021-09-23,2021-09-28,체인,494.0,70650.0
SPB-47118,2021-09-23,2021-09-28,체인,494.0,70650.0
SPB-52842,2021-09-23,2021-11-24,안장,10565.0,124360.0
SPB-53010,2021-09-23,2021-10-06,페달,165.0,20680.0
SPB-43969,2021-09-23,2021-11-05,기타 ,1963.0,223223.38
SPB-43969,2021-09-23,2021-11-05,기타 ,1963.0,223223.38
SPB-33024,2021-09-23,2021-09-24,페달,333.0,28731.14
SPB-55099,2021-09-23,2021-11-18,체인,563.0,88490.0
SPB-47990,2021-09-23,2021-11-27,타이어 ,12.0,1500.0
SPB-49064,2021-09-23,2021-11-14,체인,8056.0,1034320.0
SPB-44631,2021-09-23,2021-12-08,안장,2037.0,240073.46
SPB-46342,2021-09-23,2021-10-01,안장,2099.0,136180.0
SPB-48340,2021-09-23,2021-10-22,안장,2879.0,353270.0
SPB-48340,2021-09-23,2021-10-22,안장,2879.0,353270.0
SPB-55187,2021-09-23,2021-09-27,기타 ,1676.0,165990.0
SPB-40080,2021-09-23,2021-09-27,안장,446.0,64104.21000000001
SPB-46246,2021-09-23,2021-09-27,페달,486.0,56610.0
SPB-54807,2021-09-23,2021-09-26,체인,222.0,19050.0
SPB-38402,2021-09-23,2021-10-26,기타 ,420.0,37756.15
SPB-31778,2021-09-23,2021-11-17,체인,5600.0,788647.64
SPB-31778,2021-09-23,2021-09-24,페달,140.0,6632.52
SPB-30898,2021-09-23,2021-09-28,기타 ,387.0,62563.97
SPB-30898,2021-09-23,2021-09-28,기타 ,387.0,62563.97
SPB-33132,2021-09-23,2021-12-27,기타 ,8914.0,944086.13
SPB-33167,2021-09-23,2021-11-01,타이어 ,4345.0,493744.83
SPB-51326,2021-09-23,2021-12-30,기타 ,12.0,1680.0
SPB-44625,2021-09-23,2021-10-25,기타 ,2308.0,267848.73
SPB-32549,2021-09-23,2021-09-26,기타 ,146.0,14297.52
SPB-32549,2021-09-23,2021-09-26,기타 ,146.0,14297.52
SPB-38994,2021-09-23,2021-10-01,타이어 ,905.0,101977.1
SPB-32565,2021-09-23,2021-09-27,안장,778.0,89353.64
SPB-54807,2021-09-23,2021-10-01,페달,252.0,25990.0
SPB-52414,2021-09-23,2021-10-16,페달,3736.0,408890.0
SPB-30681,2021-09-23,2021-10-12,체인,2344.0,235613.71
SPB-41084,2021-09-23,2021-09-26,안장,494.0,63649.09
SPB-37715,2021-09-23,2021-12-13,체인,1952.0,219039.95
SPB-42199,2021-09-23,2021-10-15,기타 ,2271.0,250349.9
SPB-37722,2021-09-23,2021-09-27,안장,757.0,75505.63
SPB-37722,2021-09-23,2021-09-27,안장,757.0,75505.63
SPB-46066,2021-09-23,2021-10-26,기타 ,1661.0,226590.0
SPB-38990,2021-09-23,2021-12-07,타이어 ,55.0,7816.320000000001
SPB-38990,2021-09-23,2021-12-07,타이어 ,55.0,7816.320000000001
SPB-52264,2021-09-23,2021-10-07,체인,2282.0,240020.0
SPB-39756,2021-09-23,2021-10-01,안장,212.0,32706.26
SPB-37149,2021-09-23,2021-10-28,기타 ,3369.0,228307.73
SPB-44129,2021-09-23,2021-10-22,기타 ,914.0,68544.39
SPB-36147,2021-09-23,2021-09-27,체인,448.0,58643.43000000001
SPB-32505,2021-09-23,2021-12-23,기타 ,2767.0,346885.77
SPB-35431,2021-09-23,2021-10-02,안장,590.0,66306.12
SPB-32282,2021-09-23,2021-11-24,기타 ,7315.0,787597.27
SPB-32089,2021-09-23,2021-09-24,페달,208.0,28351.43
SPB-46357,2021-09-23,2021-10-21,체인,3011.0,326710.0
SPB-46357,2021-09-23,2021-10-21,체인,3011.0,326710.0
SPB-51282,2021-09-23,2021-11-05,기타 ,3730.0,448120.0
SPB-31067,2021-09-23,2021-12-01,체인,6975.0,824805.71
SPB-33900,2021-09-23,2021-11-06,체인,944.0,132159.72999999998
SPB-33900,2021-09-23,2021-11-06,페달,944.0,132159.72999999998
SPB-50003,2021-09-23,2021-10-22,기타 ,4082.0,482130.0
SPB-35825,2021-09-23,2021-10-14,안장,1495.0,169426.65999999997
SPB-30434,2021-09-23,2021-10-11,체인,2050.0,232992.23
SPB-48737,2021-09-23,2021-10-16,기타 ,2875.0,364160.0
SPB-48737,2021-09-23,2021-10-16,기타 ,2875.0,364160.0
SPB-30686,2021-09-23,2021-10-06,체인,912.0,127564.61
SPB-30686,2021-09-23,2021-09-25,페달,42.0,5797.709999999999
SPB-34764,2021-09-23,2021-09-25,안장,105.0,14744.89
SPB-34764,2021-09-23,2021-12-16,페달,2523.0,320527.92000000004
SPB-45055,2021-09-23,2021-12-04,체인,5508.0,654950.0
SPB-45055,2021-09-23,2021-12-04,체인,5508.0,654950.0
SPB-45674,2021-09-23,2021-10-12,기타 ,1307.0,128040.0
SPB-39806,2021-09-23,2021-09-27,체인,187.0,27800.37
SPB-39806,2021-09-23,2021-09-27,체인,187.0,27800.37
SPB-55491,2021-09-23,2021-10-07,기타 ,2398.0,258130.0
SPB-55491,2021-09-23,2021-10-07,기타 ,2398.0,258130.0
SPB-43610,2021-09-23,2021-09-24,타이어 ,31.0,3099.57
SPB-44311,2021-09-23,2021-11-07,기타 ,2871.0,377911.23999999993
SPB-33014,2021-09-23,2021-09-27,체인,906.0,130090.12
SPB-31785,2021-09-23,2021-11-16,체인,5595.0,571016.4299999999
SPB-55565,2021-09-23,2021-11-03,기타 ,5623.0,707710.0
SPB-55565,2021-09-23,2021-11-03,기타 ,5623.0,707710.0
SPB-45168,2021-09-23,2021-11-14,안장,1291.0,154340.0
SPB-31416,2021-09-23,2021-09-27,타이어 ,817.0,61660.54
SPB-31326,2021-09-23,2021-09-30,체인,911.0,117523.87
SPB-53987,2021-09-23,2021-10-02,체인,1959.0,299170.0
SPB-48188,2021-09-23,2021-10-25,안장,2485.0,315700.0
SPB-55611,2021-09-23,2021-09-26,체인,250.0,31350.0
SPB-55611,2021-09-23,2021-09-26,체인,250.0,31350.0
SPB-50550,2021-09-23,2021-09-24,타이어 ,73.0,9280.0
SPB-54118,2021-09-23,2021-09-27,기타 ,1140.0,130890.0
SPB-34500,2021-09-24,2021-10-12,체인,2253.0,260352.24
SPB-34500,2021-09-24,2021-10-12,체인,2253.0,260352.24
SPB-35012,2021-09-24,2021-10-31,기타 ,926.0,121259.73
SPB-32174,2021-09-24,2021-10-15,단말기,3449.0,414464.47
SPB-36770,2021-09-24,2021-12-27,체인,803.0,99709.88
SPB-36770,2021-09-24,2021-12-27,체인,803.0,99709.88
SPB-52970,2021-09-24,2021-09-30,안장,112.0,21880.0
SPB-46336,2021-09-24,2021-11-28,기타 ,4330.0,500000.0
SPB-46336,2021-09-24,2021-11-28,기타 ,4330.0,500000.0
SPB-44381,2021-09-24,2021-10-03,안장,258.0,45633.26
SPB-30071,2021-09-24,2021-10-23,안장,4182.0,460245.12
SPB-43433,2021-09-24,2021-10-18,타이어 ,1358.0,142454.53
SPB-35023,2021-09-24,2021-11-03,안장,1207.0,122090.78
SPB-54291,2021-09-24,2021-09-29,타이어 ,925.0,109570.0
SPB-31318,2021-09-24,2021-09-25,기타 ,44.0,6615.93
SPB-47770,2021-09-24,2021-10-19,타이어 ,2334.0,256040.0
SPB-55984,2021-09-24,2021-10-11,기타 ,3165.0,396830.0
SPB-39597,2021-09-24,2021-10-06,체인,261.0,29972.43
SPB-39597,2021-09-24,2021-10-06,체인,261.0,29972.43
SPB-39597,2021-09-24,2021-10-03,안장,718.0,62089.18000000001
SPB-39597,2021-09-24,2021-10-03,안장,718.0,62089.18000000001
SPB-45980,2021-09-24,2021-10-01,안장,121.0,3750.0
SPB-46598,2021-09-24,2021-09-27,체인,559.0,40080.0
SPB-46598,2021-09-24,2021-09-27,체인,559.0,40080.0
SPB-40557,2021-09-24,2021-10-19,기타 ,1063.0,81496.78
SPB-37364,2021-09-24,2021-11-16,기타 ,1615.0,205566.0
SPB-39074,2021-09-24,2021-09-26,타이어 ,96.0,11988.1
SPB-48112,2021-09-24,2021-10-09,타이어 ,3349.0,360370.0
SPB-31940,2021-09-24,2021-10-09,체인,2895.0,354611.80000000005
SPB-31940,2021-09-24,2021-10-09,체인,2895.0,354611.80000000005
SPB-43547,2021-09-24,2021-10-14,기타 ,159.0,24129.36
SPB-43547,2021-09-24,2021-10-14,기타 ,159.0,24129.36
SPB-81219,2021-09-24,2021-11-07,체인,1034.0,109230.0
SPB-43413,2021-09-24,2021-11-23,타이어 ,5.0,283.94
SPB-34433,2021-09-24,2021-10-07,체인,2978.0,378226.71
SPB-44996,2021-09-24,2021-10-06,안장,620.0,80320.36
SPB-51821,2021-09-24,2021-10-27,체인,1270.0,115330.0
SPB-42475,2021-09-24,2021-09-25,기타 ,393.0,38726.18
SPB-42475,2021-09-24,2021-09-25,기타 ,393.0,38726.18
SPB-37659,2021-09-24,2021-09-30,체인,249.0,36600.27
SPB-35764,2021-09-24,2021-09-30,단말기,473.0,42324.17
SPB-40925,2021-09-24,2021-10-07,안장,84.0,9210.76
SPB-34295,2021-09-24,2021-10-09,체인,811.0,96788.54
SPB-51779,2021-09-24,2021-10-06,기타 ,2760.0,320890.0
SPB-51779,2021-09-24,2021-10-06,기타 ,2760.0,320890.0
SPB-43882,2021-09-24,2021-11-12,기타 ,257.0,35537.49
SPB-43882,2021-09-24,2021-11-12,기타 ,257.0,35537.49
SPB-54655,2021-09-24,2021-10-15,타이어 ,2405.0,288170.0
SPB-31832,2021-09-24,2021-10-05,체인,426.0,35187.95999999999
SPB-48244,2021-09-24,2021-11-24,안장,10596.0,1307150.0
SPB-48244,2021-09-24,2021-11-24,안장,10596.0,1307150.0
SPB-36725,2021-09-24,2021-10-25,체인,4381.0,357405.34
SPB-55258,2021-09-24,2021-11-19,타이어 ,315.0,46030.0
SPB-32089,2021-09-24,2021-10-12,기타 ,2241.0,249152.78
SPB-51193,2021-09-24,2021-10-13,기타 ,2395.0,253430.0
SPB-42497,2021-09-24,2021-09-25,타이어 ,3.0,318.33
SPB-42497,2021-09-24,2021-09-25,타이어 ,3.0,318.33
SPB-33802,2021-09-24,2021-12-02,타이어 ,114.0,2947.05
SPB-33802,2021-09-24,2021-12-02,타이어 ,114.0,2947.05
SPB-48777,2021-09-24,2021-11-18,안장,7245.0,873140.0
SPB-48777,2021-09-24,2021-11-18,안장,7245.0,873140.0
SPB-33238,2021-09-24,2021-12-28,기타 ,7515.0,723082.27
SPB-43941,2021-09-24,2021-10-29,타이어 ,1888.0,206068.15
SPB-43941,2021-09-24,2021-10-29,체인,1888.0,206068.15
SPB-30598,2021-09-24,2021-10-25,페달,2359.0,311609.56
SPB-54840,2021-09-24,2021-10-11,기타 ,3855.0,456860.0
SPB-34030,2021-09-24,2021-10-15,체인,1295.0,166695.31
SPB-30788,2021-09-24,2021-12-02,기타 ,7353.0,794751.5900000001
SPB-32147,2021-09-24,2021-09-30,기타 ,620.0,61424.45999999999
SPB-44618,2021-09-24,2021-12-04,안장,4002.0,484721.74
SPB-46407,2021-09-24,2021-10-01,체인,814.0,67040.0
SPB-46564,2021-09-24,2021-11-04,체인,6792.0,904090.0
SPB-55217,2021-09-24,2021-11-25,타이어 ,11210.0,1197080.0
SPB-55217,2021-09-24,2021-11-25,타이어 ,11210.0,1197080.0
SPB-38687,2021-09-24,2021-10-01,페달,170.0,16943.779999999995
SPB-38687,2021-09-24,2021-10-01,페달,170.0,16943.779999999995
SPB-33032,2021-09-24,2021-10-04,페달,489.0,61287.490000000005
SPB-32089,2021-09-24,2021-09-26,페달,117.0,14337.79
SPB-51576,2021-09-24,2021-10-03,기타 ,458.0,22540.0
SPB-51576,2021-09-24,2021-10-03,기타 ,458.0,22540.0
SPB-30593,2021-09-24,2021-09-30,체인,1162.0,59029.85
SPB-43200,2021-09-24,2021-09-26,안장,207.0,31932.86
SPB-43200,2021-09-24,2021-09-26,안장,207.0,31932.86
